playlist_id,track_ids
46000,6335 8133 16124 12963 8044 2945 2232 1018 19465 6189
46018,1004 9919 13187 10089 13180 6561 12507 11330 16140 2331
46028,14904 20314 10610 2809 16718 15380 12737 13117 120 10438
46030,349 12033 13003 16277 6012 9266 1981 15989 4062 2286
46033,2115 17036 16873 13435 17952 9202 55 6819 20626 7681
46034,10984 10975 16718 2809 2631 15974 18845 4947 3907 2298
46061,1513 5278 724 13798 1236 19969 17741 18579 1356 11522
46064,1232 5815 13846 8227 12215 19424 756 13461 17606 2623
46069,5925 11793 16718 2809 6078 1492 5455 8667 3893 16944
46071,14172 9500 4302 797 12960 2894 18412 1076 9638 17547
46083,19596 1655 10618 13453 1981 13539 1189 11025 15989 13934
46086,4422 9579 6169 10237 14400 7301 11481 5901 1385 8544
46088,12089 9281 17812 17091 19841 10834 1992 14556 6877 6873
46091,17778 14867 5267 8859 17967 13056 4288 5359 4123 14249
46096,379 20120 14583 8472 5699 20634 6879 6874 6875 6876
46099,8724 10567 19953 16420 4687 1987 158 11939 10885 6879
46101,1132 11263 14458 10335 7206 4039 3682 17431 12243 14167
46104,8731 20266 9728 7199 14556 117 1992 18225 11222 4725
46108,10346 5793 20203 11685 18727 13342 12436 10487 6881 6880
46110,512 4194 18231 17355 19802 12021 17488 15073 11375 14534
46122,1849 8112 17469 16056 7911 19898 1298 1646 11589 10495
46124,11326 7868 17686 4852 19935 5192 5801 19570 6717 13115
46132,4810 12824 1252 2081 14738 16289 16415 8941 7929 9500
46137,20076 16921 12794 3130 10408 15769 13297 17839 20297 15913
46140,3974 18578 2325 19022 16899 11604 18840 8885 20269 15181
46146,17545 18773 12426 17944 17651 14033 6776 10757 8421 410
46152,13259 11600 18138 9333 1919 8491 19479 13642 14597 5030
46153,6680 6140 5330 20101 16100 5152 14808 387 9211 16994
46156,15874 17156 5920 16730 10047 2537 15877 2002 1605 19244
46162,15931 19878 8320 20571 10626 1036 1175 5469 14620 9659
46167,12033 2126 1374 3768 18062 14167 12623 20497 7936 5201
46172,1655 8226 88 18786 11446 16587 16024 20571 19878 1970
46175,7114 10322 10408 6606 8600 1896 898 17351 11930 11882
46176,17355 10360 5955 19889 2048 12987 10399 3830 19602 16798
46186,12174 19078 16626 9550 102 1452 11724 8916 15016 866
46188,3544 2489 15718 17177 6488 7530 20270 11485 2052 16493
46191,16853 6265 793 3035 8435 14950 6188 17419 104 1681
46192,2166 13009 2886 8540 4858 2153 5735 15146 9320 17857
46207,2886 2804 298 272 5715 19357 6063 16830 14731 11755
46214,8930 6697 9224 6265 12213 9741 9663 5815 9441 15989
46220,7611 1386 8502 18773 20130 6943 5268 2792 4128 13373
46221,10202 15591 5572 2081 7882 1605 2002 18836 9792 20051
46227,6488 6762 20076 15651 10298 15992 14317 2473 4935 4166
46229,4147 15684 14054 2199 17317 11123 15613 18822 11074 3907
46231,342 11141 11968 10619 2804 298 20019 16817 5523 11527
46233,5017 5487 3694 11750 11363 16436 4267 743 5765 8107
46237,17392 1327 20287 5735 10768 11527 1328 16817 2700 1857
46242,2115 17285 7193 17036 13769 5194 15223 7027 519 13210
46243,12213 8016 4422 19092 15982 5685 18191 13002 12065 12314
46249,13265 4189 19638 16642 11963 4436 20468 14433 4695 13335
46254,14033 10067 8932 111 5925 15430 3951 8173 6104 7936
46256,2286 16444 4336 19941 13157 9756 12096 5391 3697 13712
46267,1913 5389 1252 9984 13439 16173 10280 15637 3347 5647
46270,3631 14656 8421 2665 2719 9136 7592 9215 10989 9528
46280,3392 17325 1786 15229 20515 6880 16475 1197 5089 3631
46283,2368 15097 6308 13398 13708 20373 18466 7098 17519 6918
46288,19704 20572 11693 4389 6333 2330 18977 10348 7135 413
46294,20050 6287 14458 16921 11263 1979 7363 11205 20497 14167
46295,14249 1714 1133 1643 1372 13087 11744 19528 1745 10807
46299,10957 9819 14714 16536 17325 17920 16447 11627 1128 5668
46303,1201 15580 17972 13980 18601 10523 4632 5782 2806 834
46304,1275 6524 19939 12065 9309 20287 5735 4393 5685 1398
46305,5925 18940 17192 56 10975 6776 14033 6879 6874 6875
46308,13257 6896 11096 20012 4185 9594 18382 2717 2602 12188
46316,11158 17729 19705 17868 3848 12177 11907 6038 8079 13675
46317,6265 8118 7649 6390 1380 9356 10884 914 8767 11031
46319,19926 4035 5598 20156 10202 10417 2086 18739 411 1873
46324,1942 9138 6878 6872 6873 6874 6875 6876 6877 20634
46328,5859 1252 17355 4158 12444 9516 1680 5388 876 17774
46332,16227 9825 5093 8925 19400 16012 5268 11582 134 3203
46340,17826 13990 20425 88 13551 11070 15926 8412 18074 7397
46342,8371 5355 9030 18315 16026 8709 10379 6881 6880 6885
46354,6460 20626 5227 15150 5736 10963 17355 4016 12426 8437
46371,13537 4083 16910 19781 1852 20425 17795 2527 5670 13833
46372,18728 13453 5928 9224 12713 14982 14137 7317 2590 10374
46376,6169 1678 17228 5712 20101 14585 9211 2755 2197 5197
46391,1042 13052 17198 20501 13784 17062 5012 5420 7888 2343
46398,12299 3059 13498 10360 6261 5859 4212 19302 10757 17651
46401,2183 2630 11150 7229 5815 1232 6794 11896 17768 7464
46416,10074 17355 14797 15320 8685 18458 9149 7241 17074 19359
46418,7925 9306 5030 15440 660 4480 14346 873 9333 10264
46420,1476 6069 3203 19400 6730 6880 6875 6876 6877 6878
46421,16612 6333 4389 11693 19704 4480 15440 9306 6475 10070
46428,3002 7681 12871 7401 11307 9165 14371 12701 10866 18675
46436,5201 12623 20021 8747 18275 1386 13129 3974 826 10379
46440,20425 9224 342 8807 1562 7527 16436 4663 8107 12718
46445,13172 10955 7459 9480 5103 4908 9843 7550 3768 2899
46452,16998 20571 15558 6829 8787 3687 9089 4086 11581 11031
46460,20578 9201 877 3544 15718 8172 6877 6871 6872 6873
46461,20276 5302 11396 9605 1269 8361 10515 1117 11594 477
46468,10213 4179 3497 10087 16535 5647 19953 4687 16420 14758
46473,7886 15713 17768 10507 6794 5905 15771 18874 12783 7298
46475,20130 6943 15637 4778 10280 6879 6874 6875 6876 6877
46490,11963 19302 5947 14262 3183 3888 14950 18852 793 18755
46493,19860 9467 8662 17990 12225 111 15931 2961 88 19474
46496,20540 2922 2989 508 20627 11361 2999 1659 12815 6223
46499,7383 16646 18378 15492 15731 1057 11393 1591 18836 20051
46503,9058 5091 20163 55 6819 19302 12910 20058 12016 13350
46505,16998 19802 15228 17897 4941 3658 11798 9434 16725 16587
46507,11632 13043 13934 8347 3229 7931 2338 9982 9992 20439
46522,4278 1796 238 4594 12282 3684 4496 5273 10913 7744
46524,5751 10230 3313 12040 8498 17401 5536 20468 8879 3631
46529,1963 6977 4889 18783 9356 1590 674 7464 16065 783
46532,4450 9880 10111 3113 11885 8794 20266 6598 7199 11380
46556,6690 6011 9505 17561 9758 9519 20634 6880 6874 6875
46561,6220 1669 4796 14678 2886 4180 19630 11462 272 954
46574,8835 6433 14561 12043 11817 5892 20532 17982 14797 10335
46576,18265 11510 1772 15185 724 18755 4558 19346 3888 17930
46581,4111 6169 8907 7301 8709 17516 10379 2485 7904 11573
46584,12334 7344 16941 20634 6876 6871 6872 6873 6874 6875
46586,19055 20578 20314 16536 3701 5751 3684 9084 10934 4594
46588,4726 19075 6914 20085 8016 2844 2613 16514 14586 1071
46590,20578 5925 4212 18995 7801 6031 12825 6980 6596 19773
46594,15899 15932 14592 872 14633 2134 6226 13768 11125 13005
46599,4467 1004 2075 8879 12052 11176 18213 10259 6878 6890
46603,10742 19878 8303 20571 8134 1422 2957 3121 2544 8767
46605,18513 19478 19823 6483 9843 18062 11245 12802 17519 16233
46608,13321 1836 8215 9224 16910 8822 4083 12693 2852 4393
46609,826 18244 903 8724 19055 15482 10643 10751 6858 6854
46610,296 5249 10839 14344 4593 11014 17915 746 13243 6577
46619,3932 3190 16030 4515 17840 14527 15580 15417 17195 4632
46621,14155 8516 2957 1422 3121 8134 2544 11595 13960 18344
46641,200 11800 15840 11886 16831 12426 1149 5905 18874 10567
46644,15929 15626 6625 5524 15466 20605 6600 8627 9903 10743
46646,4179 14013 3497 16415 10567 8724 9655 14758 16535 5647
46656,7251 20634 6881 6874 6875 6876 6877 6878 6879 6880
46661,10984 6098 12297 20319 5925 17192 6104 5110 8173 16087
46663,19243 7301 14585 1655 16642 8421 725 9211 11496 387
46669,7314 19752 6391 4014 6473 11297 9717 8835 1840 12765
46673,8767 648 12639 17649 5621 1111 17405 17487 19214 5422
46676,8016 6169 18598 10172 17143 14944 19169 638 18301 13957
46677,3552 13090 11775 7888 3631 17795 734 14508 2016 1403
46684,5170 14929 3691 9352 14735 4097 9402 20345 5781 12490
46692,5447 8115 15786 12651 19064 6464 8018 1895 8798 14367
46696,11693 4389 6333 1252 9663 15476 6169 10213 1149 5905
46697,1852 3418 4756 16277 10564 9093 2016 18093 16172 12056
46705,18275 1386 6098 10984 17192 14022 6701 12297 4111 8173
46716,5064 19244 9792 18836 13066 2272 20417 12396 13454 20099
46718,16948 19973 13625 1772 17821 16503 1252 18645 4553 14370
46722,16072 15653 20433 5751 12989 6085 16339 11919 6876 6872
46724,6557 16642 9926 8045 7339 16378 6169 10084 6243 7888
46726,9180 5925 6697 4337 2219 14556 12089 117 6104 8173
46744,10108 20050 51 5171 2736 16954 2075 9744 8879 19884
46747,15593 13596 18281 17355 14885 541 8035 18088 11373 13691
46770,10360 20099 18916 1815 1163 17857 15146 9320 14633 15568
46784,2755 19247 4212 6533 9716 5384 3633 5657 18691 2179
46796,12396 1252 10360 15183 144 13180 6971 12507 3564 6506
46815,12438 10201 8724 17827 10567 8391 1857 3943 2022 11527
46817,8644 4545 7604 894 158 11939 12466 10838 3602 8426
46824,7339 1913 19202 14160 11993 1605 18836 13094 9792 19244
46826,6169 20056 2755 16339 4312 11919 13957 19169 638 3433
46827,1852 3097 9442 12935 18440 10699 6599 7058 11474 3011
46828,11632 12033 5507 4903 10379 16263 9257 7517 6829 8004
46829,3256 3662 12669 19868 8206 8890 10627 15716 6439 20627
46830,7611 8932 10825 7160 4695 18643 6730 3203 19400 8598
46837,3127 6006 3600 5540 13491 14558 7980 11180 12917 7520
46845,1300 18127 6098 18940 12658 5374 10825 7611 7194 1194
46849,10839 15310 3073 12065 11764 7853 13353 14475 2552 5282
46855,11469 4960 7686 3697 5354 11417 19405 8761 18186 8764
46867,20483 8990 16483 4545 10037 4464 3848 1297 10436 20036
46871,11604 8885 2712 8614 19250 18656 20578 14824 11084 2659
46881,18817 18191 9412 12975 11963 362 3171 19241 14400 17920
46895,5197 18973 15516 3172 11702 8662 20491 3562 16985 10444
46898,9020 6338 15191 5606 7911 19898 8767 12639 16056 11363
46903,20216 17826 13006 13990 7946 10699 7765 3257 19878 17898
46912,13670 8502 3631 5197 5536 5939 10322 7592 19460 790
46914,8210 19454 11553 4325 2500 17010 6410 5587 6874 6875
46916,10074 1252 2153 8540 17074 7241 3839 11396 8119 5302
46923,5909 12472 2393 18333 20265 18319 14026 6440 17345 9914
46927,1252 5328 6311 8118 14738 2081 1731 15356 3242 3163
46932,13756 11772 19630 8425 698 18180 8742 20151 17436 17254
46935,7649 6977 11897 13600 20503 14344 3461 16971 17915 11659
46936,13243 19596 11173 19837 5815 1232 19771 13795 5610 5950
46954,19321 6925 16697 5778 8114 7436 4526 1041 13155 7000
46958,2886 13733 10567 4416 11768 5441 8724 5572 2081 381
46964,17192 14167 11205 20497 1357 1828 13113 3195 12742 20634
46967,19292 7357 17658 2717 8806 2138 15534 14073 6358 4068
46968,9498 12299 3597 14724 15951 19790 8843 10458 11664 648
46971,15308 7332 18643 16631 13491 4695 13335 7980 6885 6884
46975,5925 20056 2755 19382 16072 15653 14906 7630 10854 15052
46976,18466 17519 19781 120 11374 13117 8799 10438 1033 7646
46978,11604 8885 14827 19163 18982 19792 3560 9651 2818 11403
46988,5112 10776 1069 15725 10041 2436 1899 13971 11479 14586
46997,2189 11366 20248 13034 13990 15907 13453 18436 7947 11724
46999,11764 16959 6869 14604 3077 6498 9007 6435 9392 9858
47009,11886 14867 2503 3497 4179 10087 14013 4389 16471 11693
47014,17993 9309 4130 4393 15135 1445 19877 2678 20402 4327
47017,8004 6697 17670 11792 10984 14867 1701 15270 9231 6104
47019,14417 9663 342 19166 10579 16406 7267 18493 17786 6015
47022,2190 7464 674 2090 9392 6498 14604 3077 16159 5815
47023,9718 10825 19365 17511 18404 3034 2431 6697 1194 8502
47029,19241 19320 8357 17334 8464 15 15680 14777 16698 9442
47030,15718 8172 19859 15149 12780 14012 1004 20135 5815 1232
47035,3780 6370 5006 19038 7213 16142 830 2049 5212 20536
47039,17651 8720 8517 134 14827 11604 6594 12698 10291 15865
47045,10699 3257 7946 9049 2743 3745 15748 10624 6837 18774
47046,10966 8040 12863 5589 16337 6875 6876 6877 6878 6879
47048,13231 4186 9105 16760 14591 8058 162 17307 5929 12126
47052,17944 333 6620 14712 3767 4309 16721 6092 17634 8358
47055,8933 7985 13147 8488 381 3460 7111 5725 12414 19550
47061,1512 1061 17961 748 10070 16381 2845 18716 5453 11959
47063,15293 12440 11562 12324 15056 128 10518 18757 19625 6886
47068,4180 19262 9173 2886 1032 6154 1023 3684 7114 14478
47069,674 1590 19781 20425 17826 15907 13034 1853 20449 8506
47073,15916 20314 15688 14360 11551 1564 10101 7575 13997 15308
47078,1004 11212 4828 1712 7884 12988 2532 6700 6152 11437
47079,1054 10498 11015 395 4261 16402 8959 18656 3059 8534
47084,16855 8564 12253 5646 4584 20063 2071 6088 14448 7750
47099,12975 11636 16721 3884 9463 2700 10768 15434 1328 4523
47100,4212 13498 18424 13784 11104 4704 7210 9211 14306 7929
47111,17198 19004 10630 268 7888 9473 10084 17154 13532 16879
47117,5694 5275 12342 20151 18335 18180 8640 13180 12507 3564
47128,15766 4795 20302 5928 6556 9309 4393 14527 16030 3190
47133,3399 2527 17795 3073 4436 2984 12065 1452 8916 11724
47134,19216 5046 15023 9651 5773 9009 12867 19792 4358 11502
47140,674 16475 1197 6880 12774 16684 13691 8035 11699 18088
47141,15877 13237 8560 17671 16730 11119 13213 15874 204 5920
47142,19241 7878 7301 10387 3896 8727 5536 7457 20443 12314
47143,8659 18486 12314 13879 19733 9473 13002 10172 18598 17651
47144,16612 16817 1857 11527 1398 2669 10974 873 14346 7286
47148,16797 5656 772 12284 2627 10507 3892 15181 9978 20269
47173,272 19606 387 3684 4594 18129 9211 19823 13029 16994
47176,6209 88 19115 20431 172 16299 448 9625 13192 18406
47181,20135 11520 6281 15511 3977 14556 17766 7462 117 10837
47192,2000 13625 6624 14611 5749 15262 6461 10652 2081 14738
47193,2104 12917 18959 19828 7520 6873 6874 6875 6876 6877
47198,17839 16690 7647 9259 19528 13087 10807 1643 13550 1745
47213,14904 17469 20135 10839 142 17258 15653 394 19382 8142
47222,648 8767 7456 20248 8412 15926 11101 7397 17157 18074
47235,20405 4902 3842 12964 12921 3073 5685 20571 19878 16698
47239,12426 5837 18397 2506 6735 5412 15631 7321 2049 830
47240,4593 746 16559 8345 8191 5422 7033 19214 9960 10420
47241,20018 16381 10070 2845 18716 11959 5453 8767 5606 12639
47261,15320 1085 9306 17074 13029 16994 3839 4480 15440 7241
47267,4960 2183 5400 6606 7611 16384 1357 13113 12742 1828
47273,14827 11604 18490 1386 17192 14342 11518 18773 10513 8693
47274,10567 8724 8472 6680 11164 2759 5699 6140 17405 17649
47278,15440 9306 8767 12639 4480 648 17432 8229 4460 42
47289,15926 8412 7397 11101 550 13551 17157 8464 14777 15
47296,10957 15929 11158 18940 15916 20076 15989 15651 1979 1981
47303,9467 20491 15561 18989 134 11582 8517 6874 6875 6876
47305,3399 16466 13009 342 20287 5735 2899 15781 229 3378
47317,4039 13107 5012 15322 12334 17744 13618 15147 1147 10805
47318,18191 12262 6411 11699 13691 8035 16100 13520 5092 14597
47330,17055 5494 19187 13922 19454 1766 19060 2009 17993 3718
47334,20295 7884 1712 6234 4828 3117 1983 13187 9919 3452
47335,8724 10583 3729 4389 20572 11693 19704 6223 9580 7379
47337,9135 6220 11230 18566 17604 6919 6871 6873 6874 6875
47339,13878 14802 20634 6878 6872 6873 6874 6875 6876 6877
47345,10293 18344 11102 13960 10596 6579 16105 5980 16544 6153
47348,12794 2474 395 9876 2631 15974 6104 8173 6885 6884
47354,8223 10227 8934 13542 18191 20242 20571 12314 15558 8470
47357,11962 9344 9480 12426 15145 15206 5605 11747 5886 8633
47375,14360 10074 1252 20099 15916 16818 12934 9202 6819 55
47377,8767 648 3392 14661 6651 10022 2559 11775 5699 8472
47379,16384 1004 13066 13094 9792 15893 20051 2002 1605 2272
47396,16263 12669 15899 5312 6043 15502 19486 7208 4584 17873
47417,9940 12346 13347 13074 16276 15185 13798 17327 6301 7872
47427,5925 5653 4594 1023 951 2022 20269 18840 3943 15181
47433,425 14608 81 20248 5328 20503 2627 20156 963 10417
47435,20058 13476 8932 18940 12658 6693 16087 5110 6709 20173
47436,3073 1794 17293 7009 11731 14451 15826 17464 1970 13990
47444,13852 1913 8678 12774 4460 4569 4444 14395 15314 17432
47445,7301 20314 19908 2485 793 3035 14950 5778 20254 6367
47446,4278 15308 8724 19055 13335 19202 14160 11993 6877 6872
47467,20618 8721 9685 6982 13511 18707 16220 10716 6829 8357
47470,1852 8570 9432 5833 16796 17420 8982 1478 19721 2818
47478,14355 7622 17523 9578 11255 2078 19551 3177 20381 457
47479,19628 12935 9442 3097 9148 2819 6997 3570 16804 13234
47491,12065 1398 2067 873 14346 20468 18436 3631 13453 14930
47492,14433 1205 14661 7550 4908 499 1907 13006 4731 1764
47494,5703 6215 1252 16890 15916 5389 19823 15875 8695 2581
47495,4475 9194 14349 2945 6189 8133 10744 6335 6687 8044
47502,6006 6730 2022 17193 11568 19504 3203 19400 951 3943
47507,14797 4032 12507 6971 3564 9436 6534 17839 19302 12910
47518,9656 573 10070 5453 16381 2845 11959 18716 1608 15020
47519,9957 19657 111 9026 17141 19561 979 5884 4433 15651
47527,5751 3627 14878 4510 3896 8727 8506 8357 920 9463
47530,17396 8416 16780 16622 6878 6871 6872 6873 6874 6875
47540,5751 11943 13642 18161 19254 8152 11744 1372 5831 443
47543,7251 19811 579 6819 9202 250 15616 9249 15601 8684
47545,7202 15238 1512 13671 5169 15088 11663 4259 12999 4057
47554,14306 7301 12587 4278 6486 18622 16486 14201 20135 5663
47567,7899 1947 4716 15308 13335 18643 3751 3924 11666 5604
47568,4032 11158 7868 17746 734 15779 10602 7478 14172 5201
47574,19055 8724 3460 381 8488 12414 5725 8828 11148 4071
47583,7899 8118 11001 2777 19974 14175 9342 10884 13642 17363
47585,2325 2736 8004 19043 10521 18763 11604 8885 16385 9317
47595,3802 4052 6169 2801 17920 9019 16316 20027 17964 3631
47606,3010 4123 1906 12691 822 13670 14923 10067 14867 8812
47607,5751 17355 16486 17258 10073 387 9211 2789 142 3794
47613,1085 16994 648 8767 8367 13089 2649 9784 5905 12783
47623,9926 6006 19509 19802 6620 15164 17585 11801 12381 16415
47641,5374 17982 7193 13180 6971 3564 11817 12043 20230 7889
47643,10147 10553 16345 13865 17547 1858 10706 9638 9698 16452
47645,8360 18093 6704 16262 835 7325 7814 11119 3967 2511
47647,14201 2000 1513 17778 18075 3801 14689 8859 19932 12012
47654,268 11880 15488 1403 10084 7888 7961 18758 13875 17635
47658,14229 10722 8928 272 9744 5815 1232 5715 16064 6819
47665,18088 6411 8035 13691 8640 2922 2551 9246 18758 13875
47671,8868 18784 20634 6880 6873 6874 6875 6876 6877 6878
47678,6701 4643 790 10390 6875 6876 6877 6878 6879 6880
47679,10602 19908 2485 15779 13622 8142 13824 9281 17812 19841
47683,19781 16172 2016 20165 11404 17958 17826 13034 13006 15907
47684,2630 8907 4467 11792 6682 2006 15666 19305 5761 3943
47685,5201 2792 4128 11394 7936 16589 1386 6697 2431 9760
47707,4857 11755 14731 15288 17971 12974 13592 9998 9965 6101
47711,13157 20329 19919 2183 9756 13712 6874 6883 6882 6881
47724,10656 1715 14038 10356 8303 3453 14509 10977 6459 2132
47736,3392 18598 10172 991 11512 20359 7863 10016 6310 1715
47746,17401 14898 11764 15310 14440 6451 19961 5275 9962 16140
47747,12149 3234 13393 575 1752 6886 6885 6873 6874 6875
47748,10672 13511 16220 18707 20592 13667 8830 15826 15770 1970
47750,8016 1655 4983 19610 11629 14077 10689 920 1587 8357
47753,4016 4642 14678 7593 8500 10436 11606 7362 11559 3645
47754,2115 19926 8907 17983 1562 3780 8807 13040 10552 19577
47755,10228 17287 1701 15270 7936 1653 11394 20634 6878 6874
47756,18033 20425 15268 8418 7766 12932 3858 13943 13188 414
